syn_id,pre_pt_root_id,post_pt_root_id,syn_size,pre_syn_cell_type,pre_syn_clf_type,post_syn_cell_type,post_syn_clf_type,synapse_area,pre_area,post_area,pre_post_area_ratio,perimeter,circularity,mean_intensity,median_intensity,std_intensity,pre_post_distance,jaccard_index,pre_overlap,post_overlap,major_axis_length,minor_axis_length,pre_contrast,pre_homogeneity,pre_energy,pre_correlation,post_contrast,post_homogeneity,post_energy,post_correlation,pre_25th,pre_median,pre_75th,post_25th,post_median,post_75th,pre_post_median_ratio,pre_post_iqr_ratio,pre_intensity_range,post_intensity_range,pre_perimeter,post_perimeter,pre_solidity,post_solidity,pre_eccentricity,post_eccentricity
110745924,864691136741470812,864691135560902369,25644,23P,E,23P,E,13766,6305,7461,0.8450609837823349,502.71782079359116,0.6844930891368278,128.23861451851852,128.0,7.045477709040691,44.06422670731427,0.0,0.0,0.0,178.31231173341186,100.95549324370685,432.1078732939991,0.7628706069748266,0.7136742151393836,0.9745406953221599,477.79060087383755,0.7166810135466712,0.6593796212957228,0.977475301163043,123.0,129.0,133.0,123.0,129.0,133.0,1.0,1.0,37,37,130,451,0.5069550534694862,0.916247083384502,0.9062715818025044,0.4915524068300628
44258859,864691135335217897,864691136419540375,7092,23P,E,4P,E,7205,4502,2703,1.6655567887532372,407.4041122946064,0.5454978363512449,132.0100725925926,133.0,6.412321763193915,59.90549035130973,0.0,0.0,0.0,146.52001875973295,63.9887071935927,436.2050649370167,0.832181257994024,0.79302159644243,0.9713511279346364,344.2819826434264,0.8993775736652302,0.8749829774138755,0.9668243388326231,127.0,133.0,136.0,127.0,133.0,136.0,1.0,1.0,30,30,365,275,0.907478330981657,0.8032689450222883,0.8433096435332903,0.8590326414909415
295046363,864691135367708153,864691135467541644,480,5P-IT,E,5P-ET,E,13500,4131,9369,0.4409221902017291,611.3391411371508,0.45391990497747114,132.424,131.0,9.73482874357155,52.43385464323719,0.0,0.0,0.0,153.3408916940267,124.53976979966005,300.16444386889765,0.8424341295761605,0.8129523833744406,0.9791741070873129,501.8650436166589,0.6419089922906812,0.5754601368616108,0.9777364371791439,125.0,131.0,140.0,125.0,131.0,140.0,1.0,1.0,47,47,67,412,0.48040469822072335,0.8179675222629649,0.9066211126062335,0.8520921791739943
444123205,864691136371504520,864691135778563261,3184,23P,E,NGC,I,7141,2796,4345,0.6434982738780207,452.91273426595797,0.43746149602032497,131.82627822222221,131.0,8.239591108350862,79.70319784809216,0.0,0.0,0.0,174.85864545929525,64.3786127967427,257.431269011908,0.8913643996350621,0.8715937758647946,0.9735229277087505,264.0970011110637,0.8331453717618069,0.8030193923964317,0.9822245369220093,127.0,131.0,137.0,127.0,131.0,137.0,1.0,1.0,36,36,240,236,0.9490835030549898,0.9433347807207989,0.799325202405797,0.4263383613312776
287490458,864691135429454384,864691135349434583,4128,5P-IT,E,5P-ET,E,9085,1653,7432,0.22241657696447795,584.2386360737624,0.33446774961893216,138.04855555555557,137.0,8.693112777678206,50.858048247322635,0.0,0.0,0.0,138.59400199543964,93.29150199027485,372.4363897271908,0.9360066013699118,0.9220667378969616,0.9473914095028914,469.5369906010278,0.7206888975241925,0.6619990336519572,0.9772002979036172,131.0,137.0,144.0,132.0,137.0,144.0,1.0,1.0833333333333333,43,43,203,205,0.49491017964071854,0.8511223087494274,0.8755369426125966,0.8837070762927239
46021519,864691136318064279,864691135987984387,2708,23P,E,23P,E,7025,5026,1999,2.514257128564282,589.445742854949,0.2540788538822202,122.4774962962963,122.0,7.699540935689389,31.868859346274068,0.0,0.0,0.0,188.53699357725282,83.3314233708155,446.2007207633336,0.8054065306007174,0.7702234549288027,0.9669536457164996,308.2832452742389,0.9228350528493712,0.9069507749537836,0.9592896816496139,117.0,122.0,127.0,117.0,122.0,127.0,1.0,1.0,47,47,267,292,0.4879137947772061,0.7763106796116505,0.9447051494831024,0.960055801762364
380260433,864691136090184247,864691135693533887,7116,5P-IT,E,MC,I,9611,2794,6817,0.4098577086695027,469.4568901432423,0.548008135955529,126.33326725925926,126.0,5.266740242859682,58.75603605719555,0.0,0.0,0.0,138.70099301357482,103.14506258843355,377.45533504497007,0.8956954954783427,0.8705689501023055,0.9656410873135973,446.9739697160795,0.7590753070727844,0.6904977579537299,0.9794285251311183,123.0,126.0,130.0,123.0,126.0,130.0,1.0,1.0,28,28,293,352,0.8802772526780088,0.9343475877192983,0.668194108776966,0.8394184927714149
78315459,864691135737491825,864691135866899478,2152,23P,E,4P,E,6357,3787,2570,1.4735408560311285,600.7949852598665,0.22131430054561,125.51869688888888,126.0,9.469981988936954,55.645502648941,0.0,0.0,0.0,113.97654737408409,85.80644734159307,478.933081167517,0.8542168391917793,0.8253437224047688,0.9626012703914044,341.167969911268,0.900548142075848,0.8800896747934883,0.9592006108577029,117.0,125.0,132.0,117.0,125.0,131.0,1.0,1.0714285714285714,41,41,297,277,0.576057195010648,0.8624161073825504,0.970648637550052,0.8504513065199006
163253626,864691136329393386,864691135772545019,23272,6P-CT,E,6P-IT,E,14302,6127,8175,0.7494801223241591,488.4751801064719,0.7532196378010799,129.04179614814814,129.0,12.072354879693489,59.320770009131564,0.0,0.0,0.0,152.06025317083797,123.38090812417117,402.35819385013133,0.768447156517424,0.7197642571893983,0.9730594776184978,393.91705471225316,0.6923616343836196,0.6291138709413265,0.9816713294530766,119.0,128.0,138.0,119.0,129.0,138.0,0.9922480620155039,1.0,53,53,314,380,0.725861864707973,0.9471671880431004,0.8794139068993312,0.8177574347417039
435425491,864691134964741407,864691135976617027,11432,6P-IT,E,6P-IT,E,5587,3640,1947,1.869542886492039,374.4041122946064,0.5008495812298998,134.736464,134.0,7.054299285282248,45.95087154511428,0.0,0.0,0.0,127.94275483258623,67.2821501618737,468.38895635331926,0.8755363662779246,0.8320815996109323,0.9658643850808265,300.20134723661187,0.9325630839349303,0.909447342537052,0.963717761613616,130.0,134.0,139.0,130.0,134.0,139.0,1.0,1.0,34,34,373,229,0.7632627385196058,0.9383132530120482,0.9126684272861898,0.8690498559744912
231861465,864691135946043684,864691135590408971,9724,23P,E,NGC,I,13412,7352,6060,1.213201320132013,594.8000358937499,0.4763886838205453,127.95226785185186,128.0,8.22200751446744,82.08398321964864,0.0,0.0,0.0,183.46590736544405,112.81979136728864,261.10702445835966,0.7332613339641759,0.6697989375032516,0.9870942816499528,340.98919222858063,0.7823042058390159,0.7255157202217064,0.9825803971814783,122.0,128.0,133.0,122.0,128.0,133.0,1.0,1.0,37,37,227,289,0.9418396105559825,0.9136137494346449,0.7628212626654898,0.6692717328986921
388798600,864691136032517819,864691135754442445,220,6P-IT,E,6P-IT,E,11102,6415,4687,1.3686793257947514,493.9188309203678,0.5718734293773173,131.4382459259259,131.0,6.557495619876968,63.77243001909462,0.0,0.0,0.0,160.81578982182003,96.41226744725932,444.6411250244007,0.7580831099248675,0.7081884228735595,0.9775387446151806,426.0891916280074,0.8223022558430108,0.784478578613559,0.9724137551759671,127.0,131.0,136.0,127.0,131.0,136.0,1.0,1.0,35,35,246,369,0.866774760167545,0.8410191997129015,0.8661206749785911,0.7391937288366291
245247937,864691136267357172,864691135873625742,1280,5P-IT,E,6P-IT,E,13056,2763,10293,0.2684348586417954,552.3330444827409,0.5377964762020491,137.11522844444445,138.0,9.68798599440632,58.85682393669365,0.0,0.0,0.0,152.23573846728064,123.1673780590823,272.363604192005,0.892829780564109,0.8726937803113606,0.9741855496555472,378.30440603276395,0.615529784621526,0.5372618991746543,0.9845086792159137,129.0,137.0,146.0,128.0,138.0,146.0,0.9927536231884058,0.9444444444444444,41,41,239,42,0.975635593220339,0.9030531672223197,0.5007091953070401,0.8713715848618704
27538624,864691135104881741,864691135661653744,5380,6P-CT,E,5P-IT,E,6363,5498,865,6.35606936416185,332.7411613907042,0.7222020735257368,129.24143733333332,128.0,8.842291031216941,41.71461314154895,0.0,0.0,0.0,102.35652837961699,81.23069036476883,364.8079225410305,0.7944619437184908,0.748610877822201,0.9760907327748594,173.3865079651082,0.9657332469423445,0.9589915513207443,0.9494763073790636,122.0,128.0,135.0,122.0,129.0,135.0,0.9922480620155039,1.0,39,39,375,165,0.8941291266872662,0.9211927582534611,0.7064837562020264,0.9112879707758118
375019979,864691136105472985,864691135940498945,5716,5P-IT,E,6P-IT,E,4897,2725,2172,1.2546040515653776,329.50461735799473,0.5667831865220421,136.83592177777777,137.0,5.081891726727122,55.01029578998277,0.0,0.0,0.0,131.11635455123454,50.00540903241238,357.60212497935646,0.9015432196446886,0.8739991339837582,0.9670491462962346,294.6926662462664,0.9247909587141725,0.8995610687708115,0.9691926121219733,133.0,137.0,141.0,133.0,137.0,141.0,1.0,1.0,23,23,289,235,0.8670060451797645,0.9692101740294511,0.848368940448937,0.5055428531328737
245474179,864691136673575047,864691135429393456,1164,5P-IT,E,5P-IT,E,9018,5578,3440,1.6215116279069768,498.60512242138304,0.4558339031314279,138.6928,137.0,7.110272486105343,74.4992458378545,0.0,0.0,0.0,173.6956477145722,76.52692436642273,429.50275648244303,0.794907574073142,0.7466971346379683,0.9771483268261807,338.80044847829924,0.8682645386306876,0.8417149662146727,0.9722676487454682,133.0,137.0,144.0,133.0,137.0,144.0,1.0,1.0,36,36,338,281,0.8052548000577451,0.9378407851690295,0.8235824725079293,0.5352506559303487
67101512,864691135274598117,864691136297784859,1032,6P-CT,E,6P-IT,E,8057,2967,5090,0.5829076620825148,435.1614716074871,0.5346657370704746,128.6130337777778,129.0,8.609679287822242,56.32877802173699,0.0,0.0,0.0,130.84364528614586,85.32864001514272,389.2348831133754,0.8867256946442744,0.8626455866076858,0.9659032029311792,351.0218201132102,0.8112421130699855,0.7683908440365357,0.9792106813811168,122.0,129.0,135.0,122.0,129.0,135.0,1.0,1.0,39,39,317,278,0.8683055311676909,0.9594721960414703,0.8767660892264191,0.692524859765889
394498695,864691136662207710,864691136011913379,5920,4P,E,5P-ET,E,5469,2373,3096,0.7664728682170543,455.07821048680194,0.33185296641642253,133.9871777777778,135.0,8.054930969533544,81.00538010752456,0.0,0.0,0.0,87.43340687852573,37.41145401751309,188.85067782232184,0.9098628617972597,0.8926109920341007,0.9793801047464672,309.72364848430567,0.8795266660429841,0.8570870231190874,0.9734338631666349,128.0,135.0,140.0,128.0,135.0,140.0,1.0,1.0,38,38,163,279,0.929858934169279,0.9294506154308015,0.9038331272403832,0.8529590342016057
261772771,864691136577525524,864691135517315795,256,BC,I,BC,I,5173,3086,2087,1.4786775275515094,310.747258045114,0.6731901176788797,129.51239555555554,128.0,7.295562312893618,49.22243137905137,0.0,0.0,0.0,116.03674666124559,58.59306613770839,316.24347672027085,0.8878667759671354,0.8577283512720336,0.9704291812900973,275.79644430431176,0.9233171496226575,0.9032508484174904,0.9687412882397382,124.0,129.0,134.0,124.0,129.0,134.0,1.0,1.0,33,33,295,239,0.9397076735688186,0.9469147005444646,0.6694626002934816,0.7477194805226335
361168192,864691135118704093,864691137054507382,1720,6P-IT,E,6P-IT,E,6595,5334,1261,4.229976209357653,406.6345596729059,0.5012058036510523,138.5703437037037,137.0,7.386320282718912,59.0621082275516,0.0,0.0,0.0,134.2240708226686,81.13817019693275,381.3300114108994,0.8111202302453092,0.7576463468375533,0.9789775300199763,209.9705570319665,0.9528738219100843,0.9410959278960709,0.9619064880397405,133.0,137.0,142.0,133.0,137.0,142.0,1.0,1.0,41,41,333,167,0.887964041951057,0.9737451737451738,0.8708563616422461,0.7006757767225666
94499859,864691135502517826,864691136663005918,5456,23P,E,23P,E,6984,1411,5573,0.25318499910281717,470.13203435596427,0.3970767014389667,128.526592,128.0,6.095726333440721,60.12490354391257,0.0,0.0,0.0,79.37675413244673,59.727517584934546,225.32244283290646,0.944954813348778,0.9341045582851297,0.9608549969996002,477.35332424966117,0.7880220083736695,0.7463388872871071,0.9740931677224779,124.0,128.0,133.0,124.0,128.0,132.0,1.0,1.125,33,33,193,235,0.9572591587516961,0.7649965682910089,0.6786748152069246,0.8851994996948928
87578322,864691135938487861,864691135741166699,2940,MC,I,MC,I,11655,2645,9010,0.29356270810210877,472.71782079359116,0.6554177399284515,133.98950666666667,134.0,9.507698453882286,47.199802984763245,0.0,0.0,0.0,164.2146898530888,95.35848074701651,220.92949671936975,0.8975874806369482,0.8776024318904129,0.9699247453501657,361.87816479738524,0.6599402557845861,0.5931793759747426,0.9820397641153068,129.0,135.0,142.0,129.0,134.0,141.0,1.007462686567164,1.0833333333333333,49,49,279,132,0.9436318230467357,0.9431592169998954,0.8592369848266337,0.9237294019057471
351695960,864691135565485591,864691136084887404,3920,23P,E,23P,E,7637,2692,4945,0.5443882709807887,578.2802666341051,0.2869828270185032,128.66569244444443,127.0,9.82664741135996,57.39669709822211,0.0,0.0,0.0,127.3264064010376,84.17304952485043,484.02219502124836,0.8955063490218288,0.8738856840263972,0.9449523008199875,405.73387039623157,0.8133641566447274,0.7732286233186288,0.9746653681002816,121.0,127.0,135.0,121.0,127.0,135.0,1.0,1.0,47,47,341,387,0.40341675408362054,0.8614982578397212,0.7978284049213726,0.8575162173414544
85162475,864691135474739776,864691135888472457,4232,6P-IT,E,6P-IT,E,5863,2288,3575,0.64,393.2203461105329,0.4764943945213624,140.88261451851852,143.0,10.852229246182567,39.75095499126779,0.0,0.0,0.0,103.64452600468937,71.50061033702355,291.8647148026384,0.914413952957566,0.8940277925143247,0.9669745038082291,440.82915394201575,0.8670378623663145,0.8357033801256718,0.968261170345474,133.0,143.0,150.0,133.0,143.0,150.0,1.0,1.0,57,57,239,283,0.9474120082815735,0.4278874925194494,0.6771417197534617,0.7854564657725782
302447478,864691135275148261,864691135906653537,3716,6P-IT,E,BPC,I,10011,8226,1785,4.608403361344537,410.6101730552664,0.7461530445169146,133.14716533333333,135.0,10.46094663913774,58.576016890601736,0.0,0.0,0.0,128.38906978516403,103.60390154572525,228.8329221656702,0.6952854995391158,0.6311719771359925,0.9896817436202268,211.1975223338307,0.9299464184741141,0.9170441601710769,0.9696956028572896,124.0,135.0,141.0,124.0,133.0,141.0,1.0150375939849625,1.0,44,44,210,219,0.9808036246572076,0.9680043383947939,0.5445460532061395,0.8200737311753539
326673019,864691135594191659,864691135386257237,14948,6P-CT,E,6P-IT,E,11545,6083,5462,1.1136946173562798,492.51681066681454,0.5980833114264118,133.96909037037037,133.0,7.313545940542508,51.6947187139571,0.0,0.0,0.0,132.84484312424453,125.60465715156155,544.9873717400166,0.7708320281420541,0.7207038263919134,0.9704468262416465,496.2064435535964,0.797374201624576,0.7495986573461506,0.9737853839142168,128.0,132.0,140.0,128.0,132.0,140.0,1.0,1.0,37,37,475,447,0.8382251619126361,0.858535051870481,0.8487005915720026,0.9122124522498902
33955264,864691135848592734,864691136296654107,10080,4P,E,4P,E,7904,4458,3446,1.293673824724318,472.26197667087547,0.4453391076030703,137.58824414814814,138.0,8.41539578127511,8.852859576652449,0.0,0.0,0.0,155.67687923659184,71.98361234879317,413.65763253907835,0.8270496982833309,0.7949551607816354,0.9723981621619431,351.62857641548044,0.8690879121150678,0.8427090251110719,0.9711911907914919,132.0,138.0,143.0,132.0,138.0,143.0,1.0,1.0,39,39,363,221,0.8392319277108434,0.42240745280706055,0.7490481945042321,0.9654443966782031
292780647,864691135938012932,864691136296664603,1112,4P,E,BC,I,9871,5049,4822,1.0470759021153049,578.6000717874997,0.3705220425924905,129.06911822222222,127.0,8.998943880681395,54.6069644063623,0.0,0.0,0.0,137.85570009377457,113.9635343005352,466.6506615317668,0.8190025132630391,0.7675616590874924,0.9680002983540504,306.06940828491474,0.8251690063641784,0.7808869802139775,0.9797293101913809,122.0,127.0,136.0,122.0,127.0,136.0,1.0,1.0,39,39,249,282,0.9206783369803063,0.9314274676453544,0.9577580329543761,0.7575625149914436
156538289,864691136329403114,864691135479683014,1792,6P-CT,E,6P-IT,E,3956,2373,1583,1.4990524320909666,427.8122292025696,0.2716187568024848,130.36439466666667,129.0,7.340084645355185,71.71496053199773,0.0,0.0,0.0,101.13555841238012,43.994023937151844,265.52983686921317,0.9085963264527199,0.8902303162495654,0.9677741002646555,268.4745762953646,0.9375405529245162,0.9265718175817147,0.9542243037032223,125.0,129.0,136.0,125.0,129.0,136.0,1.0,1.0,40,40,255,163,0.9060710194730813,0.3935852809547489,0.8393443639524272,0.9219314439947194
482751111,864691135753604045,864691135013843350,2000,6P-IT,E,6P-IT,E,5699,3570,2129,1.6768435885392203,381.0609665440988,0.4931960521931337,131.38850844444445,131.0,4.309086334763694,51.96464388214261,0.0,0.0,0.0,144.39794390721005,62.709229507639286,394.37474963590404,0.8737667440156851,0.8357719884612597,0.9711719412990691,356.255099695211,0.9235087074201115,0.9007123630712852,0.9568749313941359,129.0,131.0,135.0,129.0,131.0,135.0,1.0,1.0,20,20,307,78,0.9565916398713826,0.44151804230609704,0.7726299994842528,0.9517442606488035
161034446,864691135133586336,864691135568996332,4820,5P-IT,E,23P,E,5419,4672,747,6.254350736278447,404.2914139223983,0.41661986964547604,132.50824355555557,132.0,7.140668184271404,36.84057716269275,0.0,0.0,0.0,104.94257416233617,60.57918294873845,538.6643678212707,0.8271415988561369,0.7850563320921846,0.967908442118792,198.89934612555084,0.9711806951294829,0.9647718452838026,0.9391213605589699,127.0,132.0,138.0,127.0,132.0,137.0,1.0,1.1,30,30,319,125,0.6826417299824664,0.2265009096422074,0.4638224970157032,0.9787180709857821
79562667,864691136090998964,864691136389171575,1396,23P,E,23P,E,4382,3465,917,3.7786259541984735,352.4213562373095,0.4433613194482321,121.97103703703704,122.0,6.294277303742347,59.0455794863026,0.0,0.0,0.0,25.899753482967647,5.849422197366753,290.3293171478781,0.867151561984336,0.8408982893014117,0.9745186183125047,182.11520832395144,0.9631856196229853,0.9566568956917239,0.9395637357599704,118.0,122.0,125.0,118.0,122.0,126.0,1.0,0.875,46,46,271,43,0.9627674353987219,0.3120108880571623,0.5998236696458306,0.9584539007217637
74084800,864691135738466929,864691135346123935,8316,4P,E,4P,E,6445,1916,4529,0.42305144623537205,446.26197667087547,0.4066801884938015,129.2001362962963,129.0,5.559331586182551,52.70534238323924,0.0,0.0,0.0,119.63669843603341,89.92824039976544,323.12461480714217,0.9314067606155997,0.9106729626038712,0.9573163548036432,413.1036348212557,0.8410836271147843,0.7926450356615393,0.9754539878116797,125.0,129.0,132.0,125.0,129.0,132.0,1.0,1.0,32,32,273,332,0.7282402128468263,0.8574403634986747,0.9023559016136701,0.8218529620692485
448641493,864691136311798333,864691135941560948,324,6P-IT,E,6P-IT,E,14031,5602,8429,0.6646102740538616,648.9716087690038,0.4186461419226865,133.60063733333334,133.0,7.5587110096324945,31.701269183218272,0.0,0.0,0.0,154.9645537824807,115.36596158341538,441.6420354188265,0.7908831088638866,0.7453130206905245,0.9758108075310732,489.60426805099064,0.6916723986417183,0.6180869852546129,0.9790662380936778,128.0,132.0,139.0,128.0,132.0,139.0,1.0,1.0,34,34,270,176,0.5017465293327362,0.8480732468055137,0.8586869004510321,0.9116838625466553
381756528,864691135182720258,864691135684932791,4860,4P,E,5P-ET,E,3770,2160,1610,1.3416149068322982,385.8416664540925,0.31822402530266247,136.80806814814815,136.0,9.68052833428586,70.98596973407041,0.0,0.0,0.0,60.265902661725086,15.503800286765648,233.2255054577139,0.917119017650148,0.8998641172743131,0.9702072718080774,242.9729197633767,0.9385433766988359,0.9257075945387905,0.9598924523224974,128.0,136.0,144.0,128.0,136.0,144.0,1.0,1.0,46,46,247,83,0.9168081494057725,0.35129827623827187,0.6754704659697311,0.9546002203374663
288442265,864691135429557296,864691136974380316,5328,23P,E,23P,E,6791,3881,2910,1.333676975945017,563.3218971944477,0.2689244740740511,124.55095674074074,124.0,6.8173285201253,55.069151750131425,0.0,0.0,0.0,142.41026681837621,92.13727361072883,557.7338029067791,0.8518305450155585,0.8201100039617458,0.9600433782787735,344.48227362130956,0.8886150481608132,0.8659504127758568,0.9690130218152865,120.0,124.0,129.0,120.0,124.0,129.0,1.0,1.0,34,34,473,308,0.7236621294051837,0.7558441558441559,0.9361097721321034,0.8096375607571182
121535479,864691135479063494,864691135342238405,4900,6P-CT,E,5P-ET,E,5278,4277,1001,4.2727272727272725,301.9066376115481,0.7276690897555416,132.5949837037037,133.0,5.850472929895337,44.431435417574,0.0,0.0,0.0,103.71812123563654,67.33573096085885,381.48512942360196,0.8386443788046304,0.8039947047819307,0.9749378663024576,188.8486375989081,0.9608156721038688,0.9529207259022102,0.9565561669577575,129.0,133.0,137.0,128.0,133.0,137.0,1.0,0.8888888888888888,30,30,305,157,0.9656807405734928,0.9551526717557252,0.7667589829752646,0.800100703629535
486814193,864691136912528625,864691135490878567,588,6P-CT,E,6P-IT,E,18882,7906,10976,0.720298833819242,610.9533188057741,0.6356847614336979,135.18766933333333,136.0,8.922562349907833,72.14924878860698,0.0,0.0,0.0,179.74228187771467,147.64266700133672,334.19715335645947,0.700692940637216,0.6428447849203274,0.9835223998360579,261.8905761001783,0.593148612086178,0.5098759199446701,0.9881078408645024,129.0,136.0,143.0,129.0,136.0,143.0,1.0,1.0,40,40,302,255,0.9850485920757538,0.8095589319958696,0.724355446838227,0.8476411333818219
149676225,864691135273108241,864691135495542672,6772,6P-IT,E,BC,I,9599,1687,7912,0.21322042467138524,412.1492782986674,0.7101118635558774,137.9014331851852,138.0,6.484224262525237,57.56886571545828,0.0,0.0,0.0,128.7320296582291,101.02337964898639,263.6461220966032,0.9362682776860254,0.9215181327031949,0.963592257925854,406.9326259327678,0.7113063830639839,0.6423762432265228,0.9825828900848333,134.0,138.0,143.0,134.0,138.0,143.0,1.0,1.0,30,30,191,321,0.954185520361991,0.9546332046332047,0.8100480252924006,0.7245986099175394
